timestamp,market_price_usd_mwh,historical_power_mw,perfect_power_mw,historical_revenue_usd,perfect_revenue_usd,state_of_charge_pct,perfect_state_of_charge_pct
2025-03-09T15:45:00,64.55,12.0,41.07,193.65,662.77,70.4,64.8
2025-03-09T16:00:00,54.46,11.44,11.44,155.76,155.76,57.8,64.4
2025-03-09T16:15:00,55.12,86.8,86.8,1196.1,1196.1,61.3,69.2
2025-03-09T16:30:00,61.86,66.15,66.15,1023.01,1023.01,71.6,69.1
2025-03-09T16:45:00,58.14,48.39,98.86,703.35,1436.93,74.1,71.7
2025-03-09T17:00:00,53.98,1.07,1.07,14.44,14.44,63.7,67.7
2025-03-09T17:15:00,51.78,-8.29,-8.29,-107.31,-107.31,65.8,68.1
2025-03-09T17:30:00,49.74,16.8,16.8,208.91,208.91,64.4,70.2
2025-03-09T17:45:00,44.37,9.62,9.62,106.71,106.71,69.6,70.6
2025-03-09T18:00:00,34.97,-60.08,-60.08,-525.25,-525.25,71.7,67.8
2025-03-09T18:15:00,36.47,-10.87,-10.87,-99.11,-99.11,70.0,70.9
2025-03-09T18:30:00,33.97,-44.76,-44.76,-380.12,-380.12,77.6,69.9
2025-03-09T18:45:00,36.71,-17.31,-17.31,-158.86,-158.86,75.7,71.8
2025-03-09T19:00:00,30.15,-60.22,-60.22,-453.91,-453.91,77.8,70.1
2025-03-09T19:15:00,26.05,-62.75,-62.75,-408.66,-408.66,70.3,70.5
2025-03-09T19:30:00,27.93,-31.47,-62.94,-219.74,-439.48,69.8,70.8
2025-03-09T19:45:00,19.74,-55.04,-55.04,-271.62,-271.62,73.3,71.6
2025-03-09T20:00:00,25.74,-71.2,-71.2,-458.17,-458.17,62.5,71.0
2025-03-09T20:15:00,21.89,-57.09,-57.09,-312.43,-312.43,65.8,71.9
2025-03-09T20:30:00,12.19,19.27,-64.23,58.73,-195.74,61.4,71.7
2025-03-09T20:45:00,13.14,-70.91,-70.91,-232.94,-232.94,72.7,71.4
2025-03-09T21:00:00,9.69,-40.18,-40.18,-97.34,-97.34,76.4,73.0
2025-03-09T21:15:00,11.62,-36.23,-72.46,-105.25,-210.5,65.2,71.3
2025-03-09T21:30:00,13.37,-30.96,-61.93,-103.48,-207.0,88.8,71.7
2025-03-09T21:45:00,13.55,-65.61,-65.61,-222.25,-222.25,71.6,71.4
2025-03-09T22:00:00,11.54,-21.65,-43.3,-62.46,-124.92,79.9,72.3
2025-03-09T22:15:00,5.0,-65.22,-65.22,-81.53,-81.53,80.0,70.9
2025-03-09T22:30:00,10.52,-78.95,-78.95,-207.64,-207.64,63.1,69.8
2025-03-09T22:45:00,7.63,-65.6,-65.6,-125.13,-125.13,79.9,70.1
2025-03-09T23:00:00,10.1,-67.01,-67.01,-169.2,-169.2,69.7,69.5
2025-03-09T23:15:00,7.14,-47.98,-47.98,-85.64,-85.64,68.9,70.0
2025-03-09T23:30:00,5.0,-26.64,-53.28,-33.3,-66.6,63.0,69.1
2025-03-09T23:45:00,5.0,-49.61,-49.61,-62.01,-62.01,71.1,68.7
